Абсолютный путь,Относительный путь,Имя классa
/home/cossieman2000/WORK/python/new_data_2/dataset/05307.jpg,/python/new_data_2/dataset/05307.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08284.jpg,/python/new_data_2/dataset/08284.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05538.jpg,/python/new_data_2/dataset/05538.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07835.jpg,/python/new_data_2/dataset/07835.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/02488.jpg,/python/new_data_2/dataset/02488.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07087.jpg,/python/new_data_2/dataset/07087.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08307.jpg,/python/new_data_2/dataset/08307.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/09172.jpg,/python/new_data_2/dataset/09172.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/02067.jpg,/python/new_data_2/dataset/02067.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/02024.jpg,/python/new_data_2/dataset/02024.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07725.jpg,/python/new_data_2/dataset/07725.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05641.jpg,/python/new_data_2/dataset/05641.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/09514.jpg,/python/new_data_2/dataset/09514.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00676.jpg,/python/new_data_2/dataset/00676.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01215.jpg,/python/new_data_2/dataset/01215.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00598.jpg,/python/new_data_2/dataset/00598.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07228.jpg,/python/new_data_2/dataset/07228.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01034.jpg,/python/new_data_2/dataset/01034.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07139.jpg,/python/new_data_2/dataset/07139.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00117.jpg,/python/new_data_2/dataset/00117.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/02153.jpg,/python/new_data_2/dataset/02153.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01548.jpg,/python/new_data_2/dataset/01548.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00113.jpg,/python/new_data_2/dataset/00113.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00493.jpg,/python/new_data_2/dataset/00493.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06002.jpg,/python/new_data_2/dataset/06002.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01944.jpg,/python/new_data_2/dataset/01944.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01238.jpg,/python/new_data_2/dataset/01238.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05511.jpg,/python/new_data_2/dataset/05511.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/04099.jpg,/python/new_data_2/dataset/04099.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08603.jpg,/python/new_data_2/dataset/08603.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07025.jpg,/python/new_data_2/dataset/07025.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/02082.jpg,/python/new_data_2/dataset/02082.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05520.jpg,/python/new_data_2/dataset/05520.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03699.jpg,/python/new_data_2/dataset/03699.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05379.jpg,/python/new_data_2/dataset/05379.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08090.jpg,/python/new_data_2/dataset/08090.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06836.jpg,/python/new_data_2/dataset/06836.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06910.jpg,/python/new_data_2/dataset/06910.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05467.jpg,/python/new_data_2/dataset/05467.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/04473.jpg,/python/new_data_2/dataset/04473.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/09965.jpg,/python/new_data_2/dataset/09965.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07856.jpg,/python/new_data_2/dataset/07856.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08372.jpg,/python/new_data_2/dataset/08372.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07175.jpg,/python/new_data_2/dataset/07175.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07405.jpg,/python/new_data_2/dataset/07405.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01022.jpg,/python/new_data_2/dataset/01022.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/02639.jpg,/python/new_data_2/dataset/02639.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/02814.jpg,/python/new_data_2/dataset/02814.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/02904.jpg,/python/new_data_2/dataset/02904.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06642.jpg,/python/new_data_2/dataset/06642.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05927.jpg,/python/new_data_2/dataset/05927.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/02948.jpg,/python/new_data_2/dataset/02948.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03663.jpg,/python/new_data_2/dataset/03663.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03260.jpg,/python/new_data_2/dataset/03260.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06579.jpg,/python/new_data_2/dataset/06579.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08736.jpg,/python/new_data_2/dataset/08736.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06834.jpg,/python/new_data_2/dataset/06834.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05068.jpg,/python/new_data_2/dataset/05068.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03070.jpg,/python/new_data_2/dataset/03070.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03443.jpg,/python/new_data_2/dataset/03443.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00440.jpg,/python/new_data_2/dataset/00440.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08213.jpg,/python/new_data_2/dataset/08213.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/09848.jpg,/python/new_data_2/dataset/09848.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00435.jpg,/python/new_data_2/dataset/00435.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08576.jpg,/python/new_data_2/dataset/08576.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00571.jpg,/python/new_data_2/dataset/00571.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/04495.jpg,/python/new_data_2/dataset/04495.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/09885.jpg,/python/new_data_2/dataset/09885.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03444.jpg,/python/new_data_2/dataset/03444.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06662.jpg,/python/new_data_2/dataset/06662.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00074.jpg,/python/new_data_2/dataset/00074.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/09490.jpg,/python/new_data_2/dataset/09490.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06036.jpg,/python/new_data_2/dataset/06036.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07950.jpg,/python/new_data_2/dataset/07950.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08122.jpg,/python/new_data_2/dataset/08122.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08158.jpg,/python/new_data_2/dataset/08158.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/02367.jpg,/python/new_data_2/dataset/02367.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08342.jpg,/python/new_data_2/dataset/08342.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/04648.jpg,/python/new_data_2/dataset/04648.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01401.jpg,/python/new_data_2/dataset/01401.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/04765.jpg,/python/new_data_2/dataset/04765.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07563.jpg,/python/new_data_2/dataset/07563.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01939.jpg,/python/new_data_2/dataset/01939.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00710.jpg,/python/new_data_2/dataset/00710.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01132.jpg,/python/new_data_2/dataset/01132.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07832.jpg,/python/new_data_2/dataset/07832.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06793.jpg,/python/new_data_2/dataset/06793.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07601.jpg,/python/new_data_2/dataset/07601.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/09548.jpg,/python/new_data_2/dataset/09548.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08648.jpg,/python/new_data_2/dataset/08648.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08325.jpg,/python/new_data_2/dataset/08325.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/02731.jpg,/python/new_data_2/dataset/02731.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06079.jpg,/python/new_data_2/dataset/06079.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08330.jpg,/python/new_data_2/dataset/08330.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03600.jpg,/python/new_data_2/dataset/03600.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00180.jpg,/python/new_data_2/dataset/00180.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03655.jpg,/python/new_data_2/dataset/03655.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07483.jpg,/python/new_data_2/dataset/07483.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07688.jpg,/python/new_data_2/dataset/07688.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/04366.jpg,/python/new_data_2/dataset/04366.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03912.jpg,/python/new_data_2/dataset/03912.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03794.jpg,/python/new_data_2/dataset/03794.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05947.jpg,/python/new_data_2/dataset/05947.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01949.jpg,/python/new_data_2/dataset/01949.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07881.jpg,/python/new_data_2/dataset/07881.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05939.jpg,/python/new_data_2/dataset/05939.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05047.jpg,/python/new_data_2/dataset/05047.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/02680.jpg,/python/new_data_2/dataset/02680.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07740.jpg,/python/new_data_2/dataset/07740.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/04375.jpg,/python/new_data_2/dataset/04375.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/09052.jpg,/python/new_data_2/dataset/09052.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07808.jpg,/python/new_data_2/dataset/07808.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00854.jpg,/python/new_data_2/dataset/00854.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/02744.jpg,/python/new_data_2/dataset/02744.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/02757.jpg,/python/new_data_2/dataset/02757.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03511.jpg,/python/new_data_2/dataset/03511.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05126.jpg,/python/new_data_2/dataset/05126.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06717.jpg,/python/new_data_2/dataset/06717.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/09116.jpg,/python/new_data_2/dataset/09116.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/04875.jpg,/python/new_data_2/dataset/04875.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/09211.jpg,/python/new_data_2/dataset/09211.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/04096.jpg,/python/new_data_2/dataset/04096.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01599.jpg,/python/new_data_2/dataset/01599.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/09719.jpg,/python/new_data_2/dataset/09719.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06980.jpg,/python/new_data_2/dataset/06980.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/04646.jpg,/python/new_data_2/dataset/04646.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/09405.jpg,/python/new_data_2/dataset/09405.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01915.jpg,/python/new_data_2/dataset/01915.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00438.jpg,/python/new_data_2/dataset/00438.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/04878.jpg,/python/new_data_2/dataset/04878.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/09575.jpg,/python/new_data_2/dataset/09575.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01759.jpg,/python/new_data_2/dataset/01759.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05928.jpg,/python/new_data_2/dataset/05928.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01250.jpg,/python/new_data_2/dataset/01250.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06856.jpg,/python/new_data_2/dataset/06856.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01178.jpg,/python/new_data_2/dataset/01178.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03786.jpg,/python/new_data_2/dataset/03786.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01384.jpg,/python/new_data_2/dataset/01384.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00279.jpg,/python/new_data_2/dataset/00279.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01191.jpg,/python/new_data_2/dataset/01191.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08874.jpg,/python/new_data_2/dataset/08874.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03881.jpg,/python/new_data_2/dataset/03881.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06552.jpg,/python/new_data_2/dataset/06552.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/00701.jpg,/python/new_data_2/dataset/00701.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06150.jpg,/python/new_data_2/dataset/06150.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01265.jpg,/python/new_data_2/dataset/01265.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/02813.jpg,/python/new_data_2/dataset/02813.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08293.jpg,/python/new_data_2/dataset/08293.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01277.jpg,/python/new_data_2/dataset/01277.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/09322.jpg,/python/new_data_2/dataset/09322.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01108.jpg,/python/new_data_2/dataset/01108.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01142.jpg,/python/new_data_2/dataset/01142.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/03707.jpg,/python/new_data_2/dataset/03707.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/02261.jpg,/python/new_data_2/dataset/02261.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/09810.jpg,/python/new_data_2/dataset/09810.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/09632.jpg,/python/new_data_2/dataset/09632.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08645.jpg,/python/new_data_2/dataset/08645.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05931.jpg,/python/new_data_2/dataset/05931.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01480.jpg,/python/new_data_2/dataset/01480.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/01496.jpg,/python/new_data_2/dataset/01496.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/07642.jpg,/python/new_data_2/dataset/07642.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/05831.jpg,/python/new_data_2/dataset/05831.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06380.jpg,/python/new_data_2/dataset/06380.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/06415.jpg,/python/new_data_2/dataset/06415.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08148.jpg,/python/new_data_2/dataset/08148.jpg,polar bear
/home/cossieman2000/WORK/python/new_data_2/dataset/08491.jpg,/python/new_data_2/dataset/08491.jpg,polar bear
